,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3359,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.504814281002858,-0.551432321070759,0
3360,1,0,1,0,1,0,1,0,0,2,0,2,2,1,1,2,0.9617035969750972,-0.062009809006015625,0
3361,1,0,0,0,1,2,0,2,2,2,2,2,2,2,1,3,0.8103528708146159,0.7944795871072853,0
3362,0,0,0,0,1,2,1,0,2,2,0,0,2,1,1,2,0.9733459605259037,0.5497683310749136,0
3363,0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,2,-0.3089772248557575,-0.877713995780588,0
3364,0,0,1,1,0,1,0,2,2,2,0,0,2,0,1,0,-0.5384981062859381,0.8352647964460139,0
3365,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,-1.5181198393466364,-0.877713995780588,1
3366,1,1,0,0,1,2,1,0,2,0,2,2,2,0,1,0,1.3309328410149532,0.9984056338009283,0
3367,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,0.3513111079542548,-1.2447808798291453,1
3368,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,3,-0.3339251467503424,-1.2447808798291453,1
3369,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-1.4964983070379965,1.569398564543129,0
3370,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,-1.5131302549677197,-1.285566089167874,0
3371,1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,-1.325189243361847,1.4470429365269433,0
3372,1,0,1,0,1,0,0,2,2,2,2,2,2,2,0,3,0.6506861706892729,1.6101837738818576,0
3373,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5164566445536642,-1.2447808798291453,0
3374,1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1.0049466615923774,-1.285566089167874,1
3375,0,0,0,0,1,0,0,2,0,2,2,2,2,1,1,0,0.497672249735819,0.3458422843812705,0
3376,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,-1.3085572954321238,1.6101837738818576,0
3377,1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0.352974302747227,-1.081640042474231,1
3378,0,0,1,1,1,0,1,0,0,2,0,0,0,0,1,2,0.29476248499319574,-1.1632104611516882,1
3379,1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1.0365473626588517,-0.8369287864418593,1
3380,0,0,1,0,1,2,0,2,0,0,2,0,2,1,1,2,0.11680064214515734,1.039190843139657,0
3381,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4715503851434115,-1.0408548331355023,0
3382,0,0,1,0,1,0,0,2,0,2,0,0,0,0,1,3,-0.3239459779925085,1.3246873085107573,0
3383,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0.18998121303593918,-1.285566089167874,0
3384,1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,-1.4948351122450239,0.9576204244621997,0
3385,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5264358133114981,-1.1632104611516882,0
3386,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,-0.6915120272393919,1.039190843139657,0
3387,1,0,1,0,1,2,1,0,0,2,2,2,2,2,1,0,1.4207453598354582,1.2023316804945716,0
3388,1,0,0,0,1,2,0,2,2,0,0,0,0,1,0,2,-0.11105704449205123,-0.2659358556996587,0
3389,1,0,0,0,1,2,1,2,2,2,0,0,0,0,0,0,0.8585855198108133,1.2023316804945716,0
3390,0,0,1,1,1,0,1,2,2,0,0,2,2,1,0,1,1.1429918294090806,1.039190843139657,0
3391,0,0,1,0,1,2,0,2,2,2,2,2,2,2,1,2,0.8918494156702599,1.4470429365269433,0
3392,0,0,1,1,1,2,1,2,2,2,0,0,2,1,1,1,1.191224478405278,1.161546471155843,0
3393,0,0,0,0,1,2,0,0,0,2,2,2,2,2,1,1,0.4511027955325942,0.3866274937199991,0
3394,1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0.6456965863103559,-0.5922175304094877,0
3395,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,-1.5081406705888027,0.9576204244621997,0
3396,0,0,0,0,1,2,1,0,2,0,0,0,2,0,1,2,0.800373702056782,-1.1632104611516882,1
3397,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,-1.4782031643153006,-1.1632104611516882,0
3398,0,0,0,1,1,0,0,2,2,0,0,0,0,1,0,1,-0.3089772248557575,0.10113102834889882,0
3399,0,0,1,1,1,2,1,2,0,0,2,0,0,0,1,0,0.728856325958972,1.2839020991720287,0
3400,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4615712163855774,-0.062009809006015625,0
3401,0,1,1,0,1,0,2,1,1,1,1,1,1,2,1,0,-1.4915087226590795,1.4062577271882146,0
3402,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,-0.47197031456704513,-1.1632104611516882,1
3403,0,1,1,0,1,2,1,2,2,2,2,2,2,2,1,2,1.6219919297851098,1.5286133552044003,0
3404,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,-0.38215779574653985,-1.2039956704904167,1
3405,1,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1.231141153436614,0.8352647964460139,1
3406,1,0,1,1,1,0,0,2,2,0,2,0,0,2,0,3,-0.17924803100391637,-1.2447808798291453,0
3407,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,1,0.7621202218184184,-0.14358022768347287,0
3408,0,0,0,0,0,1,0,2,0,2,2,0,0,2,0,3,-0.7646925981301742,0.5905535404136423,0
3409,0,0,1,1,1,2,1,0,0,0,0,2,0,1,1,2,0.6024535216930755,1.4470429365269433,1
3410,1,0,0,1,1,0,0,2,0,0,0,2,2,0,1,3,0.16503329114135434,-0.8369287864418593,0
3411,0,0,1,1,1,0,0,0,2,0,2,0,0,0,0,0,-0.2856924977541451,-1.0000696237967737,0
3412,1,0,1,0,1,2,1,2,2,2,0,2,2,0,0,2,1.485609956761379,0.8760500057847425,0
3413,1,0,1,1,1,0,1,0,2,0,2,2,0,2,1,3,0.9068181688070108,1.487828145865672,0
3414,0,0,0,0,1,2,0,2,2,0,0,2,0,0,1,0,0.15339092759054826,-0.2659358556996587,0
3415,0,0,1,0,1,2,1,2,2,2,2,0,0,2,1,0,1.068148063725326,1.6101837738818576,0
3416,0,0,0,0,0,1,0,2,0,2,2,2,2,2,1,0,-0.21750151124227976,1.5286133552044003,0
3417,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,-0.47529670415298986,-1.285566089167874,1
3418,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.8186688447794775,-0.9184992051193165,1
3419,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0.18332843386405026,-0.18436543702220148,0
3420,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0.1633700963483821,-1.285566089167874,1
3421,0,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0.9783355449048204,-0.4698619023933018,0
3422,1,1,1,0,1,2,1,2,0,2,0,2,0,0,1,0,0.9617035969750972,0.7536943777685566,1
3423,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,-1.5081406705888027,0.8352647964460139,0
3424,1,0,0,1,1,0,1,2,2,2,0,0,2,1,0,2,1.0332209730729074,0.8352647964460139,0
3425,1,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1.2028668419560842,-0.34750627437711595,1
3426,0,0,1,0,1,2,0,2,2,2,2,2,2,2,1,1,0.9949674928345437,1.5286133552044003,0
3427,1,0,0,0,1,2,1,2,2,2,0,2,2,1,1,2,1.4257349442143754,1.161546471155843,0
3428,0,0,0,0,1,0,0,2,0,0,2,0,0,1,1,3,-0.342241120715204,-0.877713995780588,0
3429,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.2132659401375518,-1.2447808798291453,0
3430,1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,-1.509803865381775,-0.3067210650383873,0
3431,0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,1,-0.2856924977541451,0.3458422843812705,0
3432,1,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0.9916411032485992,-0.5922175304094877,1
3433,1,1,1,0,1,2,1,0,2,2,0,2,2,2,1,0,1.3059849191203683,1.6101837738818576,1
3434,0,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0.8535959354318963,1.569398564543129,0
3435,0,0,1,1,1,0,0,2,2,2,0,0,0,1,1,3,-0.13600496638663606,0.060345819010170214,0
3436,1,0,0,0,1,0,1,0,0,2,2,2,2,0,1,1,1.1280230762723296,-0.14358022768347287,0
3437,1,1,1,0,1,0,1,2,2,2,2,2,0,1,1,1,1.1064015439636896,0.3050570750425419,0
3438,1,0,1,0,0,1,0,2,0,2,0,0,0,1,0,3,-0.9825711160095484,0.14191623768762746,0
3439,0,0,1,0,1,2,1,0,2,0,2,2,2,1,1,2,1.2727210232609218,0.5497683310749136,0
3440,0,0,0,0,1,2,1,2,2,2,0,2,2,1,1,2,1.4257349442143754,1.039190843139657,0
3441,1,0,0,0,1,2,1,0,2,0,0,0,0,1,0,1,0.5492312883179613,0.2642718657038133,0
3442,1,0,1,1,1,0,0,0,0,0,2,0,2,0,0,1,-0.11438343407799567,-1.1632104611516882,1
3443,0,0,1,1,1,2,1,0,2,2,0,2,0,1,1,1,1.0249049991080457,0.7944795871072853,0
3444,1,1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,1.3276064514290082,1.5286133552044003,0
3445,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.20162357658674573,1.3246873085107573,0
3446,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.6632377157588624,-1.285566089167874,0
3447,0,0,1,0,1,2,1,0,0,2,0,2,2,1,1,2,1.0897695960339664,1.5286133552044003,0
3448,0,1,1,1,0,1,0,0,2,2,0,0,0,0,1,3,-0.9725919472517146,-0.14358022768347287,0
3449,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.8535959354318963,-1.285566089167874,1
3450,0,0,0,0,1,2,0,2,0,2,2,2,2,2,1,3,0.67729728737683,1.4062577271882146,0
3451,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.509803865381775,-1.285566089167874,0
3452,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,0,0.7953841176778649,-0.2659358556996587,1
3453,0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,-1.3235260485688747,-0.10279501834474424,0
3454,0,0,1,0,1,0,1,0,0,2,2,2,2,0,1,1,1.1696029460966375,0.6313387497523708,0
3455,0,0,1,1,1,0,0,2,2,0,0,0,0,0,0,2,-0.30565083526981285,0.9168352151234711,0
3456,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,3,0.6756340925838579,-1.0408548331355023,1
3457,1,0,0,0,1,2,1,2,0,0,0,2,0,0,1,2,0.8735542729475644,0.18270144702635607,0
3458,0,0,1,0,1,0,1,0,2,0,0,0,2,0,1,0,0.6307278331736048,-0.062009809006015625,0
3459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6316370146923883,-1.1632104611516882,0
3460,1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,-1.3235260485688747,1.6101837738818576,0
3461,1,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.881870246912426,-1.1224252518129596,1
3462,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.5031510862098856,-1.285566089167874,0
3463,0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.8851966364983704,-0.7145731584256735,0
3464,1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,-0.45201197705137747,-1.0000696237967737,0
3465,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4565816320066605,0.10113102834889882,0
3466,0,1,0,0,1,2,1,0,2,2,0,2,2,0,0,2,1.325943256636036,0.9576204244621997,0
3467,1,0,1,0,1,2,1,0,0,2,2,2,2,0,1,0,1.3725127108392614,0.3866274937199991,1
3468,1,1,1,1,1,2,1,2,2,0,0,0,0,0,1,2,0.6939292353065533,1.3246873085107573,0
3469,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.4831927486942178,-1.2447808798291453,0
3470,1,1,1,0,1,2,1,2,0,0,0,2,2,1,1,2,1.1928876731982503,1.3246873085107573,0
3471,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.3080680433369745,-0.5922175304094877,0
3472,0,0,0,0,1,2,0,2,0,2,0,2,2,1,1,2,0.45442918511853864,-0.38829148371584454,0
3473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.6515953522080562,-1.1632104611516882,1
3474,1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.4981615018309686,1.5286133552044003,0
3475,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,-0.47197031456704513,-1.1632104611516882,0
3476,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6615745209658901,-0.551432321070759,0
3477,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,2,0.4294812632239538,-0.5922175304094877,0
3478,0,1,1,0,1,0,1,2,0,0,0,0,2,0,1,2,0.6174222748298265,0.22348665636508466,0
3479,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0.2781305370634725,-1.2447808798291453,1
3480,1,0,0,0,1,2,1,2,2,0,0,2,0,1,0,0,0.9949674928345437,0.5905535404136423,0
3481,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-1.489845527866107,0.7944795871072853,0
3482,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,3,-0.16594247266013784,-0.9592844144580451,0
3483,0,0,1,0,1,2,0,2,2,2,2,2,2,1,1,1,0.8386271822951452,-0.2659358556996587,0
3484,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,-0.4603279510162391,-1.0000696237967737,1
3485,1,0,1,0,1,0,0,0,2,2,2,2,0,1,1,2,0.20162357658674573,0.46819791239745634,0
3486,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,-1.1871440755451441,-1.2039956704904167,0
3487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6083522875907758,-1.2447808798291453,0
3488,0,0,1,1,1,2,1,0,0,0,0,2,0,0,1,0,0.6806236769627745,-0.9592844144580451,1
3489,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.34798471836830985,-1.285566089167874,1
3490,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0.3130576277158912,-0.3067210650383873,0
3491,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0.14673814841865887,-1.2447808798291453,0
3492,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0.3429951339893932,0.42741270305872775,1
3493,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4632344111785498,-1.285566089167874,1
3494,0,0,1,0,1,2,1,0,2,2,0,0,2,1,1,2,0.9783355449048204,1.039190843139657,0
3495,0,0,1,1,1,2,0,2,0,2,2,2,0,2,1,3,0.3845750038137013,1.0799760524783857,0
3496,1,0,0,0,0,1,0,2,0,2,0,2,2,1,1,2,-0.3621994582308719,0.46819791239745634,0
3497,1,0,0,0,1,2,1,0,2,0,2,2,2,1,1,2,1.3093113087063128,1.365472517849486,0
3498,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-1.4948351122450239,1.4470429365269433,0
3499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,-1.3285156329477916,-0.9592844144580451,0
3500,1,0,0,0,1,2,1,2,0,2,0,0,0,0,1,2,0.6606653394471068,-0.551432321070759,0
3501,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5014878914169132,-1.1632104611516882,0
3502,0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,1.6219919297851098,1.5286133552044003,0
3503,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.6649009105518348,-1.285566089167874,0
3504,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.3446583287823654,-1.0000696237967737,0
3505,1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,-1.340157996498598,0.8352647964460139,0
3506,1,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0,-1.3268524381548195,0.7536943777685566,0
3507,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,-1.4615712163855774,-0.877713995780588,0
3508,1,0,1,1,1,2,1,2,0,2,2,2,2,2,1,2,1.5205370474137978,1.1207612618171143,0
3509,1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,-0.31230361444170224,-0.6330027397482163,0
3510,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.7181231439269492,-1.2039956704904167,1
3511,1,0,1,0,1,0,1,2,2,2,2,2,2,1,1,0,1.4839467619684068,1.5286133552044003,1
3512,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.511467060174747,-1.285566089167874,0
3513,1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0.6639917290330513,0.42741270305872775,0
3514,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5064774757958301,-0.6737879490869448,0
3515,0,0,1,1,1,0,0,2,2,0,0,0,0,1,0,2,-0.3804946009535674,0.9984056338009283,0
3516,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,-1.499824696623941,0.18270144702635607,0
3517,0,0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,1.5704328912029675,1.6101837738818576,0
3518,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,1,0.6623285342400791,-0.877713995780588,1
3519,0,1,1,0,1,2,1,0,2,2,0,2,0,0,1,2,1.0032834667994053,0.7129091684298281,1
3520,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,-0.48361267811785147,-1.1224252518129596,1
3521,1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0.323036796473725,-1.285566089167874,1
3522,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.5031510862098856,-0.6737879490869448,1
3523,1,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,0.30973123812994674,-1.2447808798291453,0
3524,0,0,0,0,1,2,0,0,0,2,2,2,0,0,1,3,0.13675897966082504,-0.6330027397482163,0
3525,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,-1.5147934497606919,-0.6737879490869448,0
3526,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,2,-0.1809112257968886,-0.7145731584256735,1
3527,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,-1.499824696623941,-0.9184992051193165,0
3528,0,0,0,1,1,0,1,2,2,0,2,2,2,1,1,0,1.3409120097727871,0.5497683310749136,1
3529,1,0,1,1,1,2,1,0,2,2,2,2,2,2,1,1,1.473967593210573,1.2839020991720287,0
3530,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,3,0.4743875226342068,-1.285566089167874,0
3531,1,0,1,1,1,0,0,0,2,2,0,0,0,1,0,3,-0.37384182178167824,-0.3067210650383873,0
3532,1,0,1,1,1,0,1,2,2,2,2,2,0,2,0,1,1.1745925304755547,1.569398564543129,0
3533,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.6565849365869731,-1.0000696237967737,1
3534,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,1.4556724504878775,1.6101837738818576,0
3535,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,-0.8062724679544823,0.6721239590910995,0
3536,1,0,1,1,0,1,0,2,2,2,2,0,2,1,1,1,-0.3172931988206191,-0.14358022768347287,0
3537,1,0,1,0,1,2,1,2,2,2,2,0,2,2,0,0,1.3542175681165654,1.6101837738818576,0
3538,1,0,1,0,1,2,1,0,2,2,0,2,0,0,0,2,0.9617035969750972,-0.062009809006015625,1
3539,0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1.0249049991080457,0.7129091684298281,0
3540,1,0,1,0,1,2,0,2,0,2,2,2,2,2,0,2,0.6091063008649649,1.569398564543129,0
3541,1,1,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0.8369639875021729,1.5286133552044003,0
3542,1,0,0,0,1,2,1,2,0,0,2,0,2,1,0,1,1.0897695960339664,1.569398564543129,0
3543,1,0,1,1,1,0,0,2,2,2,2,0,0,2,1,0,0.10515827859435078,1.161546471155843,0
3544,1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1.041536947037769,-0.021224599667287014,1
3545,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,0.48935627577095736,-1.285566089167874,1
3546,1,0,0,0,1,2,1,2,2,2,0,0,2,2,1,0,1.2377939326085028,1.4470429365269433,0
3547,1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,-1.3800746715299337,1.2023316804945716,0
3548,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.20494996617269018,-1.0408548331355023,0
3549,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0.67729728737683,-0.5106471117320305,1
3550,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.511467060174747,-1.081640042474231,0
3551,0,1,0,0,0,1,0,2,2,2,0,2,2,0,1,0,-0.1809112257968886,0.019560609671441603,0
3552,1,0,1,1,1,2,1,0,0,0,0,2,2,1,0,0,0.9084813635999831,-0.18436543702220148,0
3553,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.4981615018309686,-0.22515064636093007,0
3554,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.6981648064112812,-1.0408548331355023,0
3555,1,0,0,0,1,2,1,0,0,0,2,0,0,0,1,2,0.5192937820444593,-0.2659358556996587,1
3556,1,1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,0.8286480135373113,-1.1224252518129596,1
3557,1,1,0,0,1,2,1,2,0,0,0,0,2,0,1,1,0.851932740638924,-0.10279501834474424,0
3558,1,0,0,0,1,2,1,0,2,0,0,0,2,1,0,1,0.8502695458459517,1.2431168898333003,0
3559,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,-0.4703071197740729,-1.285566089167874,1
3560,0,0,0,1,1,2,0,0,2,2,2,2,2,1,1,2,0.6556757550681896,0.8352647964460139,0
3561,0,0,1,1,1,0,1,0,2,0,2,0,2,0,1,1,0.8236584291583947,-0.7553583677644021,1
3562,0,0,0,0,1,0,1,0,2,0,2,2,2,0,1,0,1.139665439823136,-0.4698619023933018,0
3563,1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4948351122450239,-0.6330027397482163,0
3564,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.4765399695223285,-0.6737879490869448,0
3565,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,2,-0.09276190176935552,0.10113102834889882,0
3566,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0.4860298861850129,-0.021224599667287014,0
3567,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,-1.5081406705888027,-0.18436543702220148,0
3568,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.4815295539012454,-1.285566089167874,0
3569,1,0,0,0,0,1,0,0,0,0,2,2,2,0,1,2,-0.4387064187075987,1.0799760524783857,0
3570,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,-1.3834010611158785,1.6101837738818576,0
3571,1,0,0,0,1,0,0,0,2,0,2,0,2,1,1,3,0.017008954566817946,0.14191623768762746,1
3572,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,3,0.00702978580898363,0.3050570750425419,0
3573,1,0,1,1,1,2,1,0,0,2,0,0,0,0,1,2,0.542578509146072,0.3050570750425419,0
3574,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,3,0.2664881735126664,-0.9592844144580451,1
3575,1,0,1,1,1,0,0,2,2,2,2,2,0,2,0,1,0.3197104068877806,1.2431168898333003,0
3576,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0.5192937820444593,-1.2039956704904167,0
3577,1,0,1,1,0,1,0,0,2,2,2,2,2,1,0,3,-0.1526369143163593,0.3050570750425419,0
3578,1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,3,0.3363423548175038,-1.0000696237967737,0
3579,1,1,1,0,1,0,1,2,0,0,2,2,0,1,0,3,0.8402903770881179,0.060345819010170214,0
3580,1,0,0,0,0,1,0,2,0,2,2,0,0,0,0,3,-0.8278940002631224,-1.1224252518129596,1
3581,1,1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1.14964460858097,-0.9592844144580451,1
3582,1,0,1,0,1,2,0,0,2,2,0,0,2,0,1,1,0.13842217445379726,-0.9592844144580451,0
3583,1,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,-0.17259525183202698,-0.062009809006015625,0
3584,0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,-1.4981615018309686,0.7129091684298281,0
3585,0,0,0,0,1,0,1,2,2,0,2,0,0,0,1,2,0.7105611832362765,-1.2447808798291453,1
3586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6399529886572499,-1.285566089167874,1
3587,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0.17334926510621596,-1.0000696237967737,1
3588,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,-0.8029460783685376,-0.9592844144580451,0
3589,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.17667565469216087,-1.2447808798291453,1
3590,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,-0.3172931988206191,-1.2039956704904167,1
3591,1,0,1,0,1,0,1,0,0,0,2,2,2,0,1,1,1.0249049991080457,-0.3067210650383873,0
3592,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.6183314563486098,-1.285566089167874,0
3593,0,0,1,1,1,2,0,2,2,2,2,2,0,0,0,3,0.5459048987320164,0.508983121736185,0
3594,1,1,1,1,1,2,1,0,2,2,0,0,0,0,1,2,0.6423701967244113,0.7536943777685566,1
3595,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,-1.4931719174520517,0.9168352151234711,0
3596,0,0,0,0,1,2,0,2,2,2,0,0,0,0,1,0,0.041956876461402795,0.22348665636508466,0
3597,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.6333002094853606,-1.2447808798291453,1
3598,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,-1.5064774757958301,0.22348665636508466,0
3599,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,-0.5019078208405472,0.060345819010170214,0
3600,0,0,1,0,1,2,1,0,0,2,0,2,2,1,1,2,1.2261515690576967,1.5286133552044003,0
3601,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,3,-0.3239459779925085,-0.7961435771031307,0
3602,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0.3446583287823654,0.2642718657038133,1
3603,0,0,0,0,1,2,1,0,2,2,0,2,2,1,1,2,1.299332139948479,1.161546471155843,0
3604,0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,0,1.1729293356825825,-0.8369287864418593,1
3605,1,0,0,0,1,0,1,0,2,0,2,2,2,2,1,1,1.1562973877528593,0.3458422843812705,0
3606,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.2930992902002235,-0.4698619023933018,0
3607,1,1,0,0,0,1,0,0,0,2,0,2,2,1,1,0,-0.4935918468756855,0.9168352151234711,0
